Detection Time,Transaction Hash,Estimated Revenue (ETH)
2024-02-16 15:13:53.918,0x46725641b4b5e3ba3e9fb1e942bfa037280659596e0d815afeb2b2d2167032b0,0.17486174743709468
2024-02-16 15:13:54.143,0xcca6d0e89bc435672ba3799ddba2b7806c37598c0948eee8847c4078f65deb17,0.17486174743709468
2024-02-16 15:13:54.536,0xc7025204bcac1701e19d756a8d2753507921fa4dcfbec2c499d49796b0cddc5d,0.17486174743709468
2024-02-16 15:13:56.587,0xb01bb5afc93b37df14884abbcec8090edd0b0a46b6a885bec472ec1fb018a978,0.22256775262324155
2024-02-16 15:13:56.669,0x5e8d247ec2e001e9626815c6f708a3ae49aacfcc05ca41762381a6306c295f44,0.04444175400384392
2024-02-16 15:13:57.994,0xd446949d73296b30a6ec4b7050af07481421d29dd7e0ccac101244b0727f27b1,0.18793768365271102
2024-02-16 15:49:55.947,0x885d8673de3ba121de3c732c13c654a1ba769def8a99968d89ac8a284bd71559,0.06364729499741897
2024-02-16 19:45:15.812,0x6f519e7c0d6a81ba744e9c02e8a2fa6f06d78714748bdc15e1c1c0ad876d10f6,0.010236245080702764
2024-02-17 01:57:54.253,0xab4b78e4799750d1758dcb6e3d220dc3ecb594884122572bbd8da099c30c2eae,0.024394923614782443
2024-02-17 03:09:16.011,0x7ef7d8c56b77cec7df26f520e941f0f7f20c636f1f4f00e34e7a449090ddc46b,0.008036792131191276
2024-02-17 04:41:55.738,0x220c4315c640e567fd6029ace97f923f72f2bd64da99cb4a4294be5bcf9596a0,0.037921308699097406
2024-02-17 11:13:16.487,0x3812f54bbe4f4f55ef463ed2e829fff3203547222c74b315ff80fb5f1c327b64,0.008883824068993728
2024-02-18 01:47:52.993,0x764ff8e5e51cfbab5f3989feeff3507cc957e8bf256d99224d0b18d27af50cab,0.019751001400981474
2024-02-18 01:57:54.083,0xea5cc1eb4552d844373087ebfe53376763f6d2d238d65cec77c9e86f976ab432,0.009418767498169193
2024-02-18 02:41:25.253,0xddf762e7844baec09462fa9f9ebf4ef61cc2c999da4de4dfe7f7ece20b6a828b,0.0226261860707755
2024-02-18 08:51:54.878,0x2fe4e1bafa5fb95a59e46c2b3b998a4640fa49c3a8bca1f202c1354977ebc229,0.013271023392389052
2024-02-18 20:58:41.738,0x7d7ff0c7460b001731b279284b073461f8237a2d869e7ea4ea92f2589d6e9762,0.4974632735882076
2024-02-18 20:58:41.837,0xbc0845850419bd7bcfedf45267e633e2cd20bb8cf15bf37cd9099608fc6f1977,0.4974632735882076
2024-02-18 21:49:18.126,0x2c7db7bb44f5260c98820d55739fd60fc67bb8b29d0fcf802bc64d9f636751da,0.011348428630022262
2024-02-19 01:57:50.565,0x3812213ef54217db7a7602409da3362ecf4e958efaac7dd85f15ee1ec1e23e5d,0.005092466553916524
2024-02-19 03:12:19.638,0x07313d2e769cfeceec508f0e73ce5b78f61a93947971c08ce45df19c3e667faf,0.03233886846190112
2024-02-19 04:45:15.653,0xd2cc8e05022e392649e92351f999bcd5abca9f838ba297e30301e764b0ba509a,0.012884860571599648
2024-02-19 06:36:43.184,0x666a584afe5d27ea60171a14eefecfeee57279586bf3c60863785494b4ff0b2d,0.012940389878084248
2024-02-19 09:45:54.764,0x608e35f7a703916f94122224af34e6bfb78c2719ba52a1c0d72ed0f52ad879ed,0.20347855608388096
2024-02-19 09:45:55.189,0x0e13276168ede2ab1f2df54c21e6ac6b18402c5582b0625f0dd02f6eafc0ad83,0.20347855608388096
2024-02-19 09:45:56.423,0xddfa0cfbabaf105623a003f2e3ffa1400c9eba423534dfb2d31017c4e450ae08,0.20842669094946217
2024-02-19 11:32:21.089,0x5e71847b6f8e2cd9e3a0029e51a210d902beaef02dea9dd9dce68d43820d14a7,0.00798183006041055
2024-02-19 15:25:15.663,0xd6f6004eeb340525452d5317260acbe17b2a9cf70fe7648aa214d3cd2014e8f7,0.00885110200817449
2024-02-20 01:57:52.417,0x9499a1920c52b3444ec5e80f342bdf85171caaa2a3fe2ebb7c11348020e64964,0.007342122284975753
2024-02-20 04:12:06.411,0x75253bb68c990249f7034e94f7ca0bbfafce5fba3db96fcb3a153567ec9a174e,0.009244190767949285
2024-02-20 05:36:40.474,0xeb17c163825a0114977fbb198566b6ae5bc74b0dc3334b23f38595c7c52ccb11,0.02627577764844774
2024-02-20 05:36:40.515,0x8f5b330e2b9c8826b3f591fc2e216de536bd4049e1a87b757dcb3cf8672d0164,0.051800865678179715
2024-02-20 05:36:40.656,0x2e8c0bf1edfa7b81daff5703250d36f2bdc5130bd044b834a01c5d37ae22dbbd,0.11165873757417415
2024-02-20 05:36:40.693,0x52f12c274a6e458de24474241065256fa06a6b4e0eb966d6a1cdf24aa53a0a0b,0.27414364032351846
2024-02-20 05:36:44.477,0x1e59d2d57a0916642b09367493994c02b2041f04d25f8c5b28663adde93252f2,0.06862196613452687
2024-02-20 06:27:40.435,0x412693767863c4a11c00d60a824999cf1aa2a093262a3d490b299e85378910ae,0.03954067515559417
2024-02-20 11:42:32.006,0x263b5c8e1a02d8bbe4e5e3f0d67f5689ee89877e58a8e447fae64bf19d9437fc,0.019259930009845782
2024-02-20 21:35:08.524,0x87baa0f75126fb1fb269c125a677e5039d10186cc78109c1e373c5dc7ab2632e,0.04975722754397882
2024-02-22 01:39:49.530,0xa674e1bb69cc8b914cc2a8a3ec65bc4e99086580d121278f44b89989a0e289c9,0.01393072185413513
2024-02-22 10:02:34.898,0x99abbcb608f1bbb9a235306d23c290e9984d5a88cde9dc7bfae09794b2121de2,0.016875389629070987
2024-02-23 02:22:13.978,0x9cf130fd2a735361c4842944c7d7f04c24caf7f74922fc2111debc44a96750ee,1.2175673128716193
2024-02-23 02:22:19.687,0x28b8baf36de1e60dca69559453ca357f1794ab37a8eff4709c75a7c56cfc5720,1.2907446911386367
2024-02-23 02:22:19.772,0xc84fea4af5ca62ef9d4340c7c26c449a71849107ca8dd9011e015ccec61630b6,0.049782131111654894
